name,result
FluencyBank_016_19,0
FluencyBank_016_20,0
FluencyBank_016_21,0
FluencyBank_016_22,0
FluencyBank_016_23,0
FluencyBank_016_24,0
FluencyBank_016_25,0
FluencyBank_016_26,0
FluencyBank_016_27,0
FluencyBank_016_28,0
FluencyBank_016_29,0
FluencyBank_016_30,0
FluencyBank_016_31,0
FluencyBank_016_32,0
FluencyBank_016_33,0
FluencyBank_016_34,0
FluencyBank_016_35,0
FluencyBank_016_36,0
FluencyBank_016_37,0
FluencyBank_016_38,0
FluencyBank_016_39,0
FluencyBank_016_40,0
FluencyBank_016_41,0
FluencyBank_016_42,0
FluencyBank_016_43,0
FluencyBank_016_44,0
FluencyBank_016_45,0
FluencyBank_016_46,0
FluencyBank_016_47,0
FluencyBank_016_48,0
FluencyBank_016_49,0
FluencyBank_016_50,0
FluencyBank_016_51,0
FluencyBank_016_52,0
FluencyBank_016_53,0
FluencyBank_016_54,0
FluencyBank_016_55,0
FluencyBank_016_56,0
FluencyBank_016_57,0
FluencyBank_016_58,0
FluencyBank_016_59,0
FluencyBank_016_60,0
FluencyBank_016_61,0
FluencyBank_016_62,0
FluencyBank_016_63,0
FluencyBank_016_64,0
FluencyBank_016_65,0
FluencyBank_016_66,0
FluencyBank_016_67,0
FluencyBank_016_68,0
FluencyBank_016_69,0
FluencyBank_016_70,0
FluencyBank_016_71,0
FluencyBank_016_72,0
FluencyBank_016_73,0
FluencyBank_016_74,0
FluencyBank_016_76,0
FluencyBank_016_77,0
FluencyBank_016_78,0
FluencyBank_016_79,0
FluencyBank_016_80,0
FluencyBank_016_81,0
FluencyBank_016_82,0
FluencyBank_016_83,0
FluencyBank_016_84,0
FluencyBank_016_85,0
FluencyBank_016_86,0
FluencyBank_016_87,0
FluencyBank_016_88,0
FluencyBank_016_89,0
FluencyBank_016_90,0
FluencyBank_016_91,0
FluencyBank_016_92,0
FluencyBank_016_93,0
FluencyBank_016_94,0
FluencyBank_016_95,0
FluencyBank_016_96,0
FluencyBank_016_97,0
FluencyBank_016_98,0
FluencyBank_016_99,0
FluencyBank_016_100,0
FluencyBank_016_101,0
FluencyBank_016_102,0
FluencyBank_016_103,0
FluencyBank_016_104,0
FluencyBank_016_105,0
FluencyBank_016_106,0
FluencyBank_016_108,0
FluencyBank_016_109,0
FluencyBank_016_110,0
FluencyBank_016_111,0
FluencyBank_016_112,0
FluencyBank_016_113,0
FluencyBank_016_114,0
FluencyBank_017_1,0
FluencyBank_017_2,0
FluencyBank_017_3,0
FluencyBank_017_4,0
FluencyBank_017_5,0
FluencyBank_017_7,0
FluencyBank_017_8,0
FluencyBank_017_9,0
FluencyBank_017_10,0
FluencyBank_017_11,0
FluencyBank_017_12,0
FluencyBank_017_13,0
FluencyBank_017_14,0
FluencyBank_017_15,0
FluencyBank_017_16,0
FluencyBank_017_17,0
FluencyBank_017_18,0
FluencyBank_017_19,0
FluencyBank_017_20,0
FluencyBank_017_21,0
FluencyBank_017_22,0
FluencyBank_017_23,0
FluencyBank_017_24,0
FluencyBank_017_25,0
FluencyBank_017_26,0
FluencyBank_017_27,0
FluencyBank_017_28,0
FluencyBank_017_29,0
FluencyBank_017_30,0
FluencyBank_017_31,0
FluencyBank_017_32,0
FluencyBank_017_33,0
FluencyBank_017_34,0
FluencyBank_017_35,0
FluencyBank_017_36,0
FluencyBank_017_37,0
FluencyBank_017_38,0
FluencyBank_017_39,0
FluencyBank_017_40,0
FluencyBank_017_41,0
FluencyBank_017_42,0
FluencyBank_017_43,0
FluencyBank_017_44,0
FluencyBank_017_45,0
FluencyBank_017_46,0
FluencyBank_017_47,0
FluencyBank_017_48,0
FluencyBank_017_49,0
FluencyBank_017_50,0
FluencyBank_017_51,0
FluencyBank_017_52,0
FluencyBank_017_53,0
FluencyBank_017_54,0
FluencyBank_017_55,0
FluencyBank_017_56,0
FluencyBank_017_57,0
FluencyBank_017_58,0
FluencyBank_017_59,0
FluencyBank_017_60,0
FluencyBank_017_61,0
FluencyBank_017_62,0
FluencyBank_017_63,0
FluencyBank_017_64,0
FluencyBank_017_65,0
FluencyBank_019_0,0
FluencyBank_019_1,0
FluencyBank_019_2,0
FluencyBank_019_3,0
FluencyBank_019_4,0
FluencyBank_019_5,0
FluencyBank_019_6,0
FluencyBank_019_18,0
FluencyBank_019_19,0
FluencyBank_019_38,0
FluencyBank_019_39,0
FluencyBank_019_57,0
FluencyBank_019_76,0
FluencyBank_019_77,0
FluencyBank_019_80,0
FluencyBank_019_81,0
FluencyBank_019_82,0
FluencyBank_019_83,0
FluencyBank_019_84,0
FluencyBank_019_85,0
FluencyBank_019_86,0
FluencyBank_019_87,0
FluencyBank_019_88,0
FluencyBank_024_0,0
FluencyBank_024_1,0
FluencyBank_024_2,0
FluencyBank_024_3,0
FluencyBank_024_4,0
FluencyBank_024_5,0
FluencyBank_024_6,0
FluencyBank_024_7,0
FluencyBank_024_8,0
FluencyBank_024_9,0
FluencyBank_024_10,0
FluencyBank_024_11,0
FluencyBank_024_12,0
FluencyBank_024_13,0
FluencyBank_024_14,0
FluencyBank_024_15,0
FluencyBank_024_16,0
FluencyBank_024_17,0
FluencyBank_024_18,0
FluencyBank_024_19,0
FluencyBank_024_20,0
FluencyBank_024_21,0
FluencyBank_024_22,0
FluencyBank_024_23,0
FluencyBank_024_24,0
FluencyBank_024_25,0
FluencyBank_024_26,0
FluencyBank_024_27,0
FluencyBank_024_28,0
FluencyBank_024_29,0
FluencyBank_024_30,0
FluencyBank_024_31,0
FluencyBank_024_32,0
FluencyBank_024_34,0
FluencyBank_024_35,0
FluencyBank_024_36,0
FluencyBank_024_37,0
FluencyBank_024_38,0
FluencyBank_024_39,0
FluencyBank_024_40,0
FluencyBank_024_41,0
FluencyBank_024_42,0
FluencyBank_024_43,0
FluencyBank_024_44,0
FluencyBank_024_45,0
FluencyBank_024_46,0
FluencyBank_024_47,0
FluencyBank_024_48,0
FluencyBank_024_49,0
FluencyBank_024_50,0
FluencyBank_024_51,0
FluencyBank_024_52,0
FluencyBank_024_53,0
FluencyBank_024_54,0
FluencyBank_024_55,0
FluencyBank_024_57,0
FluencyBank_024_58,0
FluencyBank_024_59,0
FluencyBank_024_60,0
FluencyBank_024_61,0
FluencyBank_024_62,0
FluencyBank_024_63,0
FluencyBank_024_64,0
FluencyBank_024_65,0
FluencyBank_024_66,0
FluencyBank_024_67,0
FluencyBank_024_68,0
FluencyBank_024_69,0
FluencyBank_024_70,0
FluencyBank_024_72,0
FluencyBank_024_73,0
FluencyBank_024_74,0
FluencyBank_024_75,0
FluencyBank_024_76,0
FluencyBank_024_78,0
FluencyBank_024_79,0
FluencyBank_024_80,0
FluencyBank_024_81,0
FluencyBank_024_82,0
FluencyBank_024_83,0
FluencyBank_024_84,0
FluencyBank_024_85,0
FluencyBank_024_86,0
FluencyBank_024_87,0
FluencyBank_024_88,0
FluencyBank_024_89,0
FluencyBank_024_90,0
FluencyBank_024_91,0
FluencyBank_024_92,0
FluencyBank_024_93,0
FluencyBank_024_94,0
FluencyBank_024_95,0
FluencyBank_024_96,0
FluencyBank_024_97,0
FluencyBank_024_98,0
FluencyBank_024_99,0
FluencyBank_024_100,0
FluencyBank_024_101,0
FluencyBank_024_102,0
FluencyBank_024_103,0
FluencyBank_024_104,0
FluencyBank_024_105,0
FluencyBank_024_106,0
FluencyBank_024_107,0
FluencyBank_024_108,0
FluencyBank_024_109,0
FluencyBank_024_110,0
FluencyBank_024_111,0
FluencyBank_024_112,0
FluencyBank_024_113,0
FluencyBank_024_114,0
FluencyBank_024_115,0
FluencyBank_024_116,0
FluencyBank_024_117,0
FluencyBank_024_118,0
FluencyBank_024_119,0
FluencyBank_024_120,0
FluencyBank_024_121,0
FluencyBank_024_122,0
FluencyBank_024_123,0
FluencyBank_024_124,0
FluencyBank_024_125,0
FluencyBank_024_126,0
FluencyBank_024_127,0
FluencyBank_024_128,0
FluencyBank_024_129,0
FluencyBank_024_130,0
FluencyBank_024_131,0
FluencyBank_024_132,0
FluencyBank_024_133,0
FluencyBank_024_134,0
FluencyBank_024_135,0
FluencyBank_024_136,0
FluencyBank_024_137,0
FluencyBank_024_138,0
FluencyBank_024_139,0
FluencyBank_024_140,0
FluencyBank_024_141,0
FluencyBank_024_142,0
FluencyBank_024_143,0
FluencyBank_024_144,0
FluencyBank_024_145,0
FluencyBank_024_146,0
FluencyBank_024_147,0
FluencyBank_024_148,0
FluencyBank_024_149,0
FluencyBank_024_150,0
FluencyBank_024_151,0
FluencyBank_024_152,0
FluencyBank_024_153,0
FluencyBank_024_154,0
FluencyBank_024_155,0
FluencyBank_024_156,0
FluencyBank_024_157,0
FluencyBank_024_158,0
FluencyBank_024_159,0
FluencyBank_024_160,0
FluencyBank_024_161,0
FluencyBank_024_162,0
FluencyBank_024_163,0
FluencyBank_024_164,0
FluencyBank_024_165,0
FluencyBank_024_166,0
FluencyBank_024_167,0
FluencyBank_024_168,0
FluencyBank_024_169,0
FluencyBank_024_170,0
FluencyBank_024_171,0
FluencyBank_024_173,0
FluencyBank_024_174,0
FluencyBank_024_175,0
FluencyBank_024_176,0
FluencyBank_024_177,0
FluencyBank_024_178,0
FluencyBank_024_179,0
FluencyBank_024_181,0
FluencyBank_024_182,0
FluencyBank_024_183,0
FluencyBank_024_184,0
FluencyBank_024_185,0
FluencyBank_024_186,0
FluencyBank_024_187,0
FluencyBank_024_188,0
FluencyBank_024_189,0
FluencyBank_024_190,0
FluencyBank_024_191,0
FluencyBank_024_192,0
FluencyBank_024_193,0
FluencyBank_024_194,0
FluencyBank_024_195,0
FluencyBank_024_196,0
FluencyBank_031_0,0
FluencyBank_031_1,0
FluencyBank_031_2,0
FluencyBank_031_3,0
FluencyBank_031_4,0
FluencyBank_031_6,0
FluencyBank_031_7,0
FluencyBank_031_8,0
FluencyBank_031_9,0
FluencyBank_031_10,0
FluencyBank_031_11,0
FluencyBank_031_12,0
FluencyBank_031_13,0
FluencyBank_031_14,0
FluencyBank_031_15,0
FluencyBank_031_16,0
FluencyBank_031_17,0
FluencyBank_031_18,0
FluencyBank_031_19,0
FluencyBank_031_21,0
FluencyBank_031_22,0
FluencyBank_031_23,0
FluencyBank_031_24,0
FluencyBank_031_25,0
FluencyBank_031_26,0
FluencyBank_031_27,0
FluencyBank_031_28,0
FluencyBank_031_29,0
FluencyBank_031_30,0
FluencyBank_031_31,0
FluencyBank_031_32,0
FluencyBank_031_33,0
FluencyBank_031_34,0
FluencyBank_031_35,0
FluencyBank_031_36,0
FluencyBank_031_37,0
FluencyBank_031_38,0
FluencyBank_031_39,0
FluencyBank_031_40,0
FluencyBank_031_41,0
FluencyBank_031_42,0
FluencyBank_031_43,0
FluencyBank_031_44,0
FluencyBank_031_45,0
FluencyBank_031_46,0
FluencyBank_031_47,0
FluencyBank_031_48,0
FluencyBank_031_49,0
FluencyBank_031_50,0
FluencyBank_031_51,0
FluencyBank_031_52,0
FluencyBank_031_53,0
FluencyBank_031_54,0
FluencyBank_031_55,0
FluencyBank_031_56,0
FluencyBank_031_57,0
FluencyBank_031_59,0
FluencyBank_031_60,0
FluencyBank_031_61,0
FluencyBank_031_63,0
FluencyBank_031_64,0
FluencyBank_031_65,0
FluencyBank_031_66,0
FluencyBank_031_67,0
FluencyBank_031_68,0
FluencyBank_031_69,0
FluencyBank_031_70,0
FluencyBank_031_71,0
FluencyBank_031_72,0
FluencyBank_031_73,0
FluencyBank_031_74,0
FluencyBank_031_75,0
FluencyBank_031_76,0
FluencyBank_031_77,0
FluencyBank_031_78,0
FluencyBank_031_79,0
FluencyBank_031_80,0
FluencyBank_031_81,0
FluencyBank_046_0,0
FluencyBank_046_1,0
FluencyBank_046_2,0
FluencyBank_046_3,0
FluencyBank_046_4,0
FluencyBank_046_5,0
FluencyBank_046_6,0
FluencyBank_046_7,0
FluencyBank_046_8,0
FluencyBank_046_9,0
FluencyBank_046_10,0
FluencyBank_046_11,0
FluencyBank_046_12,0
FluencyBank_046_13,0
FluencyBank_046_14,0
FluencyBank_046_15,0
FluencyBank_046_16,0
FluencyBank_046_17,0
FluencyBank_046_18,0
FluencyBank_046_19,0
FluencyBank_046_20,0
FluencyBank_046_21,0
FluencyBank_046_22,0
FluencyBank_046_24,0
FluencyBank_046_25,0
FluencyBank_046_26,0
FluencyBank_046_27,0
FluencyBank_046_28,0
FluencyBank_046_30,0
FluencyBank_046_31,0
FluencyBank_046_32,0
FluencyBank_046_33,0
FluencyBank_046_34,0
FluencyBank_046_35,0
FluencyBank_046_37,0
FluencyBank_046_38,0
FluencyBank_046_39,0
FluencyBank_046_41,0
FluencyBank_046_42,0
FluencyBank_046_43,0
FluencyBank_046_44,0
FluencyBank_046_45,0
FluencyBank_046_46,0
FluencyBank_046_47,0
FluencyBank_046_48,0
FluencyBank_046_49,0
FluencyBank_046_50,0
FluencyBank_046_51,0
FluencyBank_046_52,0
FluencyBank_046_53,0
FluencyBank_046_54,0
FluencyBank_046_55,0
FluencyBank_046_56,0
FluencyBank_046_57,0
FluencyBank_046_58,0
FluencyBank_046_59,0
FluencyBank_046_60,0
FluencyBank_046_61,0
FluencyBank_046_62,0
FluencyBank_046_63,0
FluencyBank_046_64,0
FluencyBank_046_65,0
FluencyBank_046_66,0
FluencyBank_046_67,0
FluencyBank_046_68,0
FluencyBank_046_69,0
FluencyBank_046_70,0
FluencyBank_046_71,0
FluencyBank_046_72,0
FluencyBank_046_73,0
FluencyBank_046_74,0
FluencyBank_046_75,0
FluencyBank_046_76,0
FluencyBank_046_77,0
FluencyBank_046_78,0
FluencyBank_046_79,0
FluencyBank_046_80,0
FluencyBank_046_81,0
FluencyBank_046_82,0
FluencyBank_046_83,0
FluencyBank_046_84,0
FluencyBank_046_85,0
FluencyBank_046_86,0
FluencyBank_046_87,0
FluencyBank_046_88,0
FluencyBank_046_89,0
FluencyBank_046_90,0
FluencyBank_046_91,0
FluencyBank_046_92,0
FluencyBank_046_93,0
FluencyBank_046_94,0
FluencyBank_046_95,0
FluencyBank_046_96,0
FluencyBank_046_97,0
FluencyBank_046_98,0
FluencyBank_046_99,0
FluencyBank_046_100,0
FluencyBank_046_101,0
FluencyBank_046_102,0
FluencyBank_046_103,0
FluencyBank_046_104,0
FluencyBank_046_105,0
FluencyBank_046_106,0
FluencyBank_046_107,0
FluencyBank_046_108,0
FluencyBank_046_109,0
FluencyBank_046_110,0
FluencyBank_046_111,0
FluencyBank_046_112,0
FluencyBank_046_113,0
FluencyBank_046_115,0
FluencyBank_046_116,0
FluencyBank_046_117,0
FluencyBank_046_118,0
FluencyBank_046_119,0
FluencyBank_046_120,0
FluencyBank_046_121,0
FluencyBank_046_122,0
FluencyBank_046_123,0
FluencyBank_046_124,0
FluencyBank_046_125,0
FluencyBank_046_126,0
FluencyBank_063_0,0
FluencyBank_063_1,0
FluencyBank_063_3,0
FluencyBank_063_4,0
FluencyBank_063_5,0
FluencyBank_063_6,0
FluencyBank_063_7,0
FluencyBank_063_8,0
FluencyBank_063_9,0
FluencyBank_063_10,0
FluencyBank_063_12,0
FluencyBank_063_15,0
FluencyBank_063_16,0
FluencyBank_063_18,0
FluencyBank_063_19,0
FluencyBank_063_20,0
FluencyBank_063_21,0
FluencyBank_063_22,0
FluencyBank_063_24,0
FluencyBank_063_25,0
FluencyBank_063_26,0
FluencyBank_063_27,0
FluencyBank_063_28,0
FluencyBank_063_29,0
FluencyBank_063_31,0
FluencyBank_063_32,0
FluencyBank_063_33,0
FluencyBank_063_34,0
FluencyBank_063_35,0
FluencyBank_063_36,0
FluencyBank_063_37,0
FluencyBank_063_38,0
FluencyBank_063_39,0
FluencyBank_063_40,0
FluencyBank_063_41,0
FluencyBank_063_42,0
FluencyBank_063_43,0
FluencyBank_063_44,0
FluencyBank_063_45,0
FluencyBank_063_46,0
FluencyBank_063_47,0
FluencyBank_063_48,0
FluencyBank_063_49,0
FluencyBank_063_50,0
FluencyBank_063_51,0
FluencyBank_063_52,0
FluencyBank_063_53,0
FluencyBank_063_54,0
FluencyBank_063_55,0
FluencyBank_063_56,0
FluencyBank_063_57,0
FluencyBank_063_58,0
FluencyBank_063_59,0
FluencyBank_063_60,0
FluencyBank_063_61,0
FluencyBank_063_62,0
FluencyBank_063_63,0
FluencyBank_063_64,0
FluencyBank_063_65,0
FluencyBank_063_66,0
FluencyBank_063_67,0
FluencyBank_063_69,0
FluencyBank_063_70,0
FluencyBank_063_71,0
FluencyBank_063_72,0
FluencyBank_063_73,0
FluencyBank_063_74,0
FluencyBank_063_75,0
FluencyBank_063_76,0
FluencyBank_063_77,0
FluencyBank_063_78,0
FluencyBank_063_79,0
FluencyBank_063_80,0
FluencyBank_063_81,0
FluencyBank_063_82,0
FluencyBank_063_83,0
FluencyBank_063_84,0
FluencyBank_063_85,0
FluencyBank_063_86,0
FluencyBank_063_87,0
FluencyBank_063_88,0
FluencyBank_063_89,0
FluencyBank_063_90,0
FluencyBank_063_91,0
FluencyBank_063_92,0
FluencyBank_063_93,0
FluencyBank_063_94,0
FluencyBank_063_95,0
FluencyBank_063_96,0
FluencyBank_063_97,0
FluencyBank_063_98,0
FluencyBank_063_99,0
FluencyBank_063_100,0
FluencyBank_063_101,0
FluencyBank_063_102,0
FluencyBank_063_103,0
FluencyBank_063_104,0
FluencyBank_063_105,0
FluencyBank_063_106,0
FluencyBank_063_107,0
FluencyBank_063_108,0
FluencyBank_063_109,0
FluencyBank_063_110,0
FluencyBank_063_113,0
FluencyBank_063_114,0
FluencyBank_063_116,0
FluencyBank_063_117,0
FluencyBank_063_118,0
FluencyBank_063_119,0
FluencyBank_063_120,0
FluencyBank_063_121,0
FluencyBank_063_123,0
FluencyBank_063_124,0
FluencyBank_063_126,0
FluencyBank_063_127,0
FluencyBank_063_128,0
FluencyBank_063_129,0
FluencyBank_063_130,0
FluencyBank_063_131,0
FluencyBank_063_132,0
FluencyBank_063_134,0
FluencyBank_063_135,0
FluencyBank_063_136,0
FluencyBank_063_137,0
FluencyBank_063_138,0
FluencyBank_063_139,0
FluencyBank_063_140,0
FluencyBank_063_141,0
FluencyBank_063_142,0
FluencyBank_063_143,0
FluencyBank_063_144,0
FluencyBank_063_145,0
FluencyBank_063_147,0
FluencyBank_063_148,0
FluencyBank_063_149,0
FluencyBank_063_150,0
FluencyBank_063_151,0
FluencyBank_063_152,0
FluencyBank_063_153,0
FluencyBank_063_154,0
FluencyBank_063_155,0
FluencyBank_063_156,0
FluencyBank_063_157,0
FluencyBank_063_158,0
FluencyBank_063_159,0
FluencyBank_063_160,0
FluencyBank_063_161,0
FluencyBank_063_162,0
FluencyBank_063_163,0
FluencyBank_063_164,0
FluencyBank_063_165,0
FluencyBank_063_166,0
FluencyBank_063_167,0
FluencyBank_063_168,0
FluencyBank_063_169,0
FluencyBank_063_170,0
FluencyBank_063_171,0
FluencyBank_063_172,0
FluencyBank_063_173,0
FluencyBank_063_174,0
FluencyBank_071_0,0
FluencyBank_071_1,0
FluencyBank_071_3,0
FluencyBank_071_4,0
FluencyBank_071_7,0
FluencyBank_071_8,0
FluencyBank_071_9,0
FluencyBank_071_11,0
FluencyBank_071_12,0
FluencyBank_071_13,0
FluencyBank_071_14,0
FluencyBank_071_15,0
FluencyBank_071_17,0
FluencyBank_071_18,0
FluencyBank_071_19,0
FluencyBank_071_20,0
FluencyBank_071_21,0
FluencyBank_071_22,0
FluencyBank_071_23,0
FluencyBank_071_24,0
FluencyBank_071_26,0
FluencyBank_071_27,0
FluencyBank_071_29,0
FluencyBank_071_30,0
FluencyBank_071_31,0
FluencyBank_071_32,0
FluencyBank_071_33,0
FluencyBank_071_34,0
FluencyBank_071_36,0
FluencyBank_071_37,0
FluencyBank_071_38,0
FluencyBank_071_39,0
FluencyBank_071_40,0
FluencyBank_071_41,0
FluencyBank_071_43,0
FluencyBank_071_44,0
FluencyBank_071_45,0
FluencyBank_071_46,0
FluencyBank_071_47,0
FluencyBank_071_50,0
FluencyBank_071_51,0
FluencyBank_071_52,0
FluencyBank_071_53,0
FluencyBank_071_56,0
FluencyBank_071_57,0
FluencyBank_071_58,0
FluencyBank_071_60,0
FluencyBank_071_61,0
FluencyBank_071_63,0
FluencyBank_071_64,0
FluencyBank_071_66,0
FluencyBank_071_67,0
FluencyBank_071_68,0
FluencyBank_071_70,0
FluencyBank_071_71,0
FluencyBank_071_72,0
FluencyBank_071_74,0
FluencyBank_071_75,0
FluencyBank_071_76,0
FluencyBank_071_77,0
FluencyBank_071_78,0
FluencyBank_071_79,0
FluencyBank_071_81,0
FluencyBank_071_83,0
FluencyBank_071_84,0
FluencyBank_071_85,0
FluencyBank_071_87,0
FluencyBank_071_90,0
FluencyBank_071_91,0
FluencyBank_071_92,0
FluencyBank_071_93,0
FluencyBank_071_94,0
FluencyBank_071_95,0
FluencyBank_071_97,0
FluencyBank_071_98,0
FluencyBank_071_99,0
FluencyBank_071_100,0
FluencyBank_071_101,0
FluencyBank_071_102,0
FluencyBank_071_103,0
FluencyBank_071_104,0
FluencyBank_071_105,0
FluencyBank_071_107,0
FluencyBank_071_108,0
FluencyBank_071_109,0
FluencyBank_071_111,0
FluencyBank_071_112,0
FluencyBank_071_113,0
FluencyBank_071_115,0
FluencyBank_071_116,0
FluencyBank_071_117,0
FluencyBank_071_118,0
FluencyBank_071_119,0
FluencyBank_071_120,0
FluencyBank_076_0,0
FluencyBank_076_1,0
FluencyBank_076_2,0
FluencyBank_076_3,0
FluencyBank_076_4,0
FluencyBank_076_5,0
FluencyBank_076_6,0
FluencyBank_076_7,0
FluencyBank_076_8,0
FluencyBank_076_9,0
FluencyBank_076_10,0
FluencyBank_076_11,0
FluencyBank_076_12,0
FluencyBank_076_13,0
FluencyBank_076_15,0
FluencyBank_076_16,0
FluencyBank_076_17,0
FluencyBank_076_18,0
FluencyBank_076_19,0
FluencyBank_076_20,0
FluencyBank_076_21,0
FluencyBank_076_23,0
FluencyBank_076_25,0
FluencyBank_076_26,0
FluencyBank_076_29,0
FluencyBank_076_30,0
FluencyBank_076_31,0
FluencyBank_076_32,0
FluencyBank_076_33,0
FluencyBank_076_34,0
FluencyBank_076_35,0
FluencyBank_076_36,0
FluencyBank_076_38,0
FluencyBank_076_39,0
FluencyBank_076_40,0
FluencyBank_076_41,0
FluencyBank_076_42,0
FluencyBank_076_43,0
FluencyBank_076_45,0
FluencyBank_076_47,0
FluencyBank_076_48,0
FluencyBank_076_49,0
FluencyBank_076_53,0
FluencyBank_076_54,0
FluencyBank_076_55,0
FluencyBank_076_56,0
FluencyBank_076_57,0
FluencyBank_076_58,0
FluencyBank_076_59,0
FluencyBank_076_61,0
FluencyBank_076_62,0
FluencyBank_076_63,0
FluencyBank_076_64,0
FluencyBank_076_65,0
FluencyBank_076_66,0
FluencyBank_076_67,0
FluencyBank_076_68,0
FluencyBank_076_70,0
FluencyBank_076_71,0
FluencyBank_076_72,0
FluencyBank_076_73,0
FluencyBank_076_75,0
FluencyBank_076_77,0
FluencyBank_076_78,0
FluencyBank_076_79,0
FluencyBank_076_80,0
FluencyBank_076_81,0
FluencyBank_076_84,0
FluencyBank_076_85,0
FluencyBank_076_86,0
FluencyBank_076_87,0
FluencyBank_076_88,0
FluencyBank_076_89,0
FluencyBank_076_90,0
FluencyBank_076_91,0
FluencyBank_076_92,0
FluencyBank_076_93,0
FluencyBank_076_94,0
FluencyBank_076_95,0
FluencyBank_081_0,0
FluencyBank_081_1,0
FluencyBank_081_2,0
FluencyBank_081_3,0
FluencyBank_081_4,0
FluencyBank_081_5,0
FluencyBank_081_6,0
FluencyBank_081_7,0
FluencyBank_081_8,0
FluencyBank_081_9,0
FluencyBank_081_10,0
FluencyBank_081_11,0
FluencyBank_081_12,0
FluencyBank_081_13,0
FluencyBank_081_14,0
FluencyBank_081_15,0
FluencyBank_081_16,0
FluencyBank_081_17,0
FluencyBank_081_18,0
FluencyBank_081_19,0
FluencyBank_081_20,0
FluencyBank_081_21,0
FluencyBank_081_22,0
FluencyBank_081_23,0
FluencyBank_081_24,0
FluencyBank_081_25,0
FluencyBank_081_26,0
FluencyBank_081_27,0
FluencyBank_081_28,0
FluencyBank_081_29,0
FluencyBank_081_30,0
FluencyBank_081_31,0
FluencyBank_081_32,0
FluencyBank_081_33,0
FluencyBank_081_35,0
FluencyBank_081_36,0
FluencyBank_081_37,0
FluencyBank_081_38,0
FluencyBank_081_39,0
FluencyBank_081_40,0
FluencyBank_081_41,0
FluencyBank_081_44,0
FluencyBank_081_45,0
FluencyBank_081_46,0
FluencyBank_081_47,0
FluencyBank_081_48,0
FluencyBank_081_49,0
FluencyBank_081_50,0
FluencyBank_081_51,0
FluencyBank_081_52,0
FluencyBank_081_53,0
FluencyBank_081_54,0
FluencyBank_081_55,0
